ObjektNr;BaustKanton;Kurzbeschreibung;BauartCode;Baubeginn;Bauende;GesuchVom;BewilligtAm;BaukostenVon;BaukostenBis;AnzGeb;AnzWhg;AnzEtagen;AnzUG;AnzPP;CRBCode01;CRBCode02;CRBCode03;CRBCode04;CRBCode05;CRBCode06;CRBCode07;CRBCode08;CRBCode09;CRBCode10
99925193;ZG;Neubau von Mehrfamilienhäusern mit Einstellhalle         ;1; ; ;15.01.2007; ;20;20;5;41;4;1;12;12;127;131;175;;;;;;
99925192;ZG;Sanierung Einfamilienhaus         ;3; ; ;18.01.2007; ;0.1;0.1;1;1;0;0;0;14;;;;;;;;;
99923100;ZG;Aufbau Solaranalge;3; ; ;03.01.2007; ;0.03;0.03;1;0;0;0;0;;;;;;;;;;
99923098;ZG;Erweiterung Remise mit Einbau Schnitzelheizung;3; ; ;02.01.2007; ;0.05;0.05;1;0;0;0;0;41;;;;;;;;;
99923095;ZG;Anbau öffentliche WC-Anlage                     ;2; ; ;03.01.2007; ;0.03;0.03;1;0;1;0;0;177;;;;;;;;;
99923093;ZG;Neubau Personenunterstand, Haltestelle Hänibüel;1; ; ;03.01.2007; ;0.05;0.05;1;0;0;0;0;178;;;;;;;;;
99923090;ZG;Erweiterung von 4 Balkonen;2; ; ;05.01.2007; ;0.2;0.2;1;4;0;0;0;;;;;;;;;;
99923089;ZG;Neubau Geräteschuppen und Autoabstellplatz;1; ; ;02.01.2007; ;0.03;0.03;1;0;0;0;1;41;;;;;;;;;
99923086;ZG;Abbruch Lagerhalle Bau 14C                       ;5; ; ;03.01.2007; ;0.05;0.05;1;0;0;0;0;31;;;;;;;;;
99923084;ZG;Neubau Produktionsgebäude;1; ; ;03.01.2007; ;2.4;2.4;1;0;1;0;0;37;;;;;;;;;
99894981;ZG;Sanierung Mehrzweckhalle Schützenmatt                                   ;3;Mai 07;Aug 07; ;22.01.2007;2.15;2.15;0;0;0;0;0;121;324;;;;;;;;
99914269;ZG;Neubau Wohn- und Geschäftshaus mit Tiefgarage, Projektänderung;1; ; ;04.01.2007; ;4.5;4.5;1;10;4;1;3;12;61;127;131;;;;;;
99914263;ZG;Erweiterung und Umbau eines Zwei- in Dreifamilienhaus;2; ; ;08.11.2006;24.01.2007;0.5;0.5;1;2;1;0;0;14;;;;;;;;;
99900223;ZG;Neubau von 6 Mehrfamilienhäusern mit Einstellhalle;1;Feb 07;Aug 08;02.08.2006;22.01.2007;25;30;6;72;4;1;0;12;127;131;;;;;;;
99900211;ZG;Umbau Lagerhalle mit Einbau Wohnungen                      ;3;Apr 07; ;07.08.2006;29.01.2007;5.8;5.8;1;5;0;0;0;12;211;;;;;;;;
99917506;ZG;Anbau Wintergärten/Balkonverglasungen;2; ; ;20.11.2006;03.01.2007;1;1;8;67;0;0;0;171;;;;;;;;;
99917500;ZG;Teilabbruch und Wiederaubau/Umbau Scheune in Wohnraum         ;2; ; ;24.11.2006;03.01.2007;0.3;0.3;1;1;2;0;0;14;;;;;;;;;
99917497;ZG;Umbau und Zusammenschluss von 2 Terrassenwohnungen;3;Feb 07;Aug 07;20.11.2006;03.01.2007;0.7;0.7;1;1;0;0;0;14;;;;;;;;;
99917496;ZG;Erweiterung eines Einfamilienhauses         ;2;Apr 07; ;20.11.2006;22.01.2007;0.16;0.16;1;1;1;1;0;14;;;;;;;;;
99908535;ZG;Umbau einer Doppelhaushälfte und Anbau Aussentreppe;3;Feb 07;Mai 07;05.10.2006;29.01.2007;0.12;0.12;1;1;1;0;0;14;;;;;;;;;
99907414;ZG;Aufstockung Bürogebäude und Neubau Eingangsbereich;2; ; ;19.09.2006;22.01.2007;2;2;1;0;1;0;3;64;;;;;;;;;
99920680;ZG;Umbau und Sanierung Einfamilienhaus;3; ; ;11.12.2006;17.01.2007;0.8;0.8;1;1;1;0;0;14;;;;;;;;;
99920675;ZG;Anbau Lagerhalle                       ;2; ; ;11.12.2006;18.01.2007;0.08;0.08;1;0;1;0;0;31;;;;;;;;;
99920674;ZG;Erweiterung und Sanierung Mehrfamilienhaus                       ;2; ; ;11.12.2006;18.01.2007;0.1;0.1;1;0;0;0;0;12;;;;;;;;;
99919100;ZG;Sanierung Güterstrasse         ;3; ; ;27.11.2006;22.01.2007;0.08;0.08;0;0;0;0;0;242;;;;;;;;;
99919099;ZG;Sanierung und Umbau Einfamilienhaus, Anbau Wintergarten und Carport     ;3;Feb 07;Jun 07;27.11.2006;03.01.2007;0.32;0.32;1;1;0;0;0;14;171;174;;;;;;;
99915252;ZG;Neubau/Ersatzbau Laufstall mit Jauchegrube         ;1;Mrz 07; ;06.11.2006;08.01.2007;0.7;0.7;1;0;1;0;0;43;48;;;;;;;;
99915921;ZG;Abbruch Stall;5;Mrz 07; ;06.11.2006;08.01.2007;0.02;0.03;1;0;0;0;0;43;;;;;;;;;
99912179;ZG;Umbau und Sanierung von Mehrfamilienhäusern;3;Apr 07;Nov 07;18.10.2006;08.01.2007;12;12;4;103;0;0;0;12;;;;;;;;;
99913233;ZG;Abbruch Dreifamilienhaus;5; ; ;25.10.2006;23.01.2007;0.04;0.04;1;3;0;0;0;12;;;;;;;;;
99913231;ZG;Neubau Zweifamilienhaus;1; ; ;25.10.2006;23.01.2007;1.3;1.3;1;2;4;0;3;14;;;;;;;;;
99913227;ZG;Neubau einer unterirdischen Einstellhalle;1; ; ;23.10.2006;18.01.2007;0.15;0.15;1;0;0;1;0;131;;;;;;;;;
99882990;ZG;Umbau und Sanierung Mehrfamilienhaus;3;Jan 07;Dez 07;08.05.2006;29.01.2007;1;1.2;1;3;0;0;0;12;;;;;;;;;
99880714;ZG;Abbruch Einfamilienhaus         ;5;Apr 07; ;24.04.2006;22.01.2007;0.015;0.015;1;1;0;0;0;14;;;;;;;;;
99880713;ZG;Neubau eines Einfamilienhauses mit integrierter Garage         ;1;Apr 07;Nov 07;24.04.2006;22.01.2007;0.525;0.525;1;1;2;1;0;14;;;;;;;;;
99819419;ZG;Neubau von 6 Mehrfamilienhäusern mit UN-Garage;1; ; ;16.05.2006;03.01.2007;40;40;5;75;5;1;10;12;127;131;175;;;;;;
99906247;ZG;Neubau Stöckli mit Carport und Jauchesilo         ;1; ; ;11.09.2006;17.01.2007;0.8;0.8;1;2;3;1;0;14;34;174;;;;;;;
99874644;ZG;Neubau Doppeleinfamilienhaus mit Wintergarten und integrierten Garagen  ;1;Jan 07;Jan 08;27.03.2006;18.01.2007;1;1;1;2;2;1;0;14;171;;;;;;;;
99869235;ZG;Neubau eines Fussweges mit Wegbeleuchtung                               ;1;Dez 07;Dez 08;02.03.2006;18.01.2007;0.3;0.3;0;0;0;0;0;211;;;;;;;;;
99927904;ZG;Neubau Stöckli mit integrierter Garage         ;1; ; ;29.01.2007; ;0.8;0.8;1;2;2;1;0;14;;;;;;;;;
99927888;ZG;Anbau Fahrzeugausstellungsraum, Tankstellen-Shop und Pneulagerraum;2; ; ;29.01.2007; ;0.6;0.6;1;0;0;0;0;59;61;;;;;;;;
99927882;ZG;Anbau Lagerraum;2; ; ;29.01.2007; ;0.06;0.06;1;0;0;0;0;31;;;;;;;;;
99923111;ZG;Umbau und Sanierung Einfamilienhaus, Neubau Aussenschwimmbad;3; ; ;05.01.2007; ;1.3;1.3;1;1;0;0;0;14;173;;;;;;;;
99923110;ZG;Neubau von Büro- und Gewerbehäuser mit Aussenparkplätzen;1; ; ;09.01.2007; ;5.6;5.6;2;0;3;1;50;38;64;;;;;;;;
99923108;ZG;Abbruch Lagerhalle;5; ; ;05.01.2007; ;0.1;0.1;1;0;0;0;0;31;;;;;;;;;
99923107;ZG;NB Produktions-/Lagergebäude, Umbau Gewerbebau                       ;1; ; ;05.01.2007; ;4;4;2;0;2;1;0;31;37;38;;;;;;;
99923105;ZG;Sanierung und Umbau Mehrfamilienhaus                     ;3; ; ;03.01.2007; ;1;1;1;19;0;0;0;12;;;;;;;;;
99923103;ZG;Neubau Antennenanlage;1; ; ;02.01.2007; ;0.07;0.07;0;0;0;0;0;631;;;;;;;;;
99923080;ZG;Neubau Badeplattform, Wellenbrecher und Bootshaus Stolzengraben;1; ; ;05.01.2007; ;0.1;0.1;1;0;0;0;0;125;;;;;;;;;
99922964;ZH;Umbau Einfamilienhaus, Ersatz Balkon/Anbau Vordach                      ;3; ; ;05.01.2007; ;0.1;0.1;1;1;0;0;0;14;;;;;;;;;
99924546;ZH;Neubau Stahlbeton-Jauchebehälter         ;1; ; ;11.01.2007; ;0.05;0.05;0;0;0;0;0;48;;;;;;;;;
99918577;ZH;Erweiterung eines Einfamilienhauses                       ;2; ; ;29.11.2006;23.01.2007;0.2;0.2;1;1;1;0;0;14;;;;;;;;;
99917908;ZH;Umbau und Sanierung eines Einfamilienhauses;3; ; ;22.11.2006;17.01.2007;0.5;0.5;1;1;0;1;0;14;;;;;;;;;
99918487;ZH;Ueberdachung eines Lagerplatzes;2; ; ;28.11.2006;24.01.2007;0.2;0.25;1;0;0;0;0;;;;;;;;;;
99927063;ZH;Anbau Heizzentrale bei Feuerwehrgebäude;2; ; ;25.01.2007; ;0.11;0.11;1;0;0;1;0;51;;;;;;;;;
99927062;ZH;Neubau Mehrfamilienhaus mit Tiefgarage;1; ; ;24.01.2007; ;2;2;1;6;0;0;0;12;131;;;;;;;;
99927061;ZH;Erweiterung um 35 Parkplätze;2; ; ;24.01.2007; ;0.03;0.03;0;0;0;0;35;175;;;;;;;;;
99927039;ZH;Anbau einer Sägereihalle mit Garderobe und Nebenräumen;2; ; ;24.01.2007; ;1.7;1.8;1;0;1;1;0;31;38;122;;;;;;;
99925838;ZH;Dachaufbau/Erweiterung Einfamilienhaus, Anbau Veranda;2; ; ;15.01.2007; ;0.08;0.08;1;1;1;0;0;14;;;;;;;;;
99917492;ZH;Erweiterung eines Einfamilienhauses;2; ; ;23.11.2006;18.01.2007;0.055;0.055;1;1;1;0;0;14;;;;;;;;;
99924551;ZH;Anbau Autounterstand;2; ; ;10.01.2007; ;0.03;0.03;1;0;0;0;0;174;;;;;;;;;
99924550;ZH;Abbruch Bauernhaus mit Scheune und Schopf;5; ; ;08.01.2007; ;0.1;0.1;3;0;0;0;0;14;41;43;;;;;;;
99924548;ZH;Neubau 2 Mehrfamilienhäuser mit Einstellhalle;1; ; ;08.01.2007; ;2.373;2.373;2;14;4;1;0;12;131;;;;;;;;
99925822;ZH;Sanierung Einfamilienhaus und Neubau Swimmingpool         ;4; ; ;15.01.2007; ;0.2;0.2;1;1;0;0;0;14;173;;;;;;;;
99925821;ZH;Verglasung eines Balkons         ;3; ; ;15.01.2007; ;0.05;0.05;1;1;0;0;0;;;;;;;;;;
99925898;ZH;Neubau von 4 Mehrfamilienhäusern mit Tiefgarage;1; ; ;15.01.2007; ;7.7;7.7;4;24;0;0;0;12;127;131;;;;;;;
99925896;ZH;Anbau unbeheizter Wintergarten;2; ; ;17.01.2007; ;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99925894;ZH;Verglasung eines Sitzplatzes;2; ; ;17.01.2007; ;0.03;0.03;1;0;0;0;0;;;;;;;;;;
99924525;ZH;Neubau Einfamilienhaus mit int. Doppelgarage, Stützmauer           ;1; ; ;11.01.2007; ;0.65;0.65;1;1;4;0;0;14;431;;;;;;;;
99924523;ZH;Einbau Büroräume in Oekonomiegebäude             ;3; ; ;08.01.2007; ;0.09;0.09;1;0;2;0;0;64;;;;;;;;;
99923748;ZH;Abbruch einer Scheune und einer Remise;5; ; ;04.01.2007; ;0.05;0.05;1;0;0;0;0;41;43;;;;;;;;
99914515;ZH;Umbau/Erweiterung Einfamilienhaus                                       ;2; ; ;02.11.2006;30.01.2007;0.45;0.45;1;1;2;0;0;14;;;;;;;;;
99915578;ZH;Neubau/Ersatzbau Einfamilienhaus ab Erdgeschoss;1;Mrz 07;Sep 07;09.11.2006;09.01.2007;0.7;0.7;1;1;2;0;0;14;;;;;;;;;
99914986;ZH;Teilabbruch einer Lagerhalle;5; ; ;31.10.2006;31.01.2007;0.05;0.05;1;0;0;0;0;31;;;;;;;;;
99909711;ZH;Neubau Einfamilienhaus mit Carport und Aussenpool                       ;1;Jan 07;Jul 07;04.10.2006;11.01.2007;0.7728;0.7728;1;1;2;1;0;14;173;174;;;;;;;
99912302;ZH;Neubau von 3 Mehrfamilienhäusern mit Garagen;1;Apr 07;Apr 08;17.10.2006;11.01.2007;4.5;5;3;9;3;1;0;12;131;;;;;;;;
99903016;ZH;Neubau Zweifamilienhaus mit Einstellhalle und Einzelbüro;1;Apr 07;Okt 07;22.08.2006;09.01.2007;1.7;1.7;1;2;3;1;0;14;63;131;;;;;;;
99928035;ZH;Umbau 3-Familien- in Einfamilienhaus;3; ; ;31.01.2007; ;0.53;0.53;1;1;3;0;0;14;;;;;;;;;
99928136;ZH;Anbau Unterstand;2; ; ;31.01.2007; ;0.03;0.03;1;0;0;0;0;174;;;;;;;;;
99927802;ZH;Anbau Remise         ;2; ; ;31.01.2007; ;0.07;0.07;1;0;0;0;0;41;;;;;;;;;
99927917;ZH;Neubau Einfamilienhaus mit Büro;1; ; ;29.01.2007; ;0.501;0.501;1;1;2;1;0;14;63;;;;;;;;
99926616;ZH;Neubau Gartenhaus und Erweiterung Stützmauer;1; ; ;24.01.2007; ;0.07;0.07;1;0;0;0;0;172;431;;;;;;;;
99925751;ZH;Erweiterung Reservoir mit Schieberhaus;2; ; ;24.01.2007; ;0.775;0.775;1;0;1;0;0;38;52;;;;;;;;
99925840;ZH;Neubau Einfamilienhaus mit integrierter Garage                       ;1; ; ;16.01.2007; ;0.7;0.7;1;1;2;1;0;14;;;;;;;;;
99910887;ZH;Umbau/Renovation Liegenschaft Engel in MFH                       ;3; ; ;13.10.2006;08.01.2007;0.9;0.9;1;0;0;0;0;12;;;;;;;;;
99910880;ZH;Umbau Dachgeschoss bei Mehrfamilienhaus;3; ; ;11.10.2006;31.01.2007;0.3;0.3;1;1;1;0;0;14;;;;;;;;;
99914261;ZH;Neubau Industrie- und Gewerbegebäude;1; ; ;31.10.2006;03.01.2007;2.34;2.34;2;0;0;0;0;31;38;64;;;;;;;
99914255;ZH;Erweiterung Produktionshalle;2; ; ;31.10.2006;31.01.2007;1.7;1.7;1;0;2;0;0;35;;;;;;;;;
99916094;ZH;Abbruch Einfamilienhaus bis und mit Erdgeschoss;5;Mrz 07; ;09.11.2006;04.01.2007;0.03;0.03;1;1;0;0;0;14;;;;;;;;;
99895900;ZH;Umbau eines Stalles         ;3; ; ;13.07.2006;23.01.2007;0.25;0.25;1;0;0;0;0;43;;;;;;;;;
99923272;ZH;Neubau von 3 Mehrfamilienhäusern mit Gewerbebau und 2 Unterniveaugaragen;1; ; ;03.01.2007; ;8.7;8.7;4;16;3;1;0;12;38;127;131;;;;;;
99923273;ZH;Abbruch eines Wohnhauses, Scheune und 2 Schöpfe;5; ; ;03.01.2007; ;0.1;0.1;4;0;0;0;0;14;41;43;;;;;;;
99923311;ZH;Neubau Milchviehlaufstall mit Jauchegrube und Fahrsiloanlage            ;1; ; ;03.01.2007; ;1.5;1.5;1;0;0;0;0;43;48;;;;;;;;
99923252;ZH;Erweiterung Clubhaus, zusätzliche PP                       ;2; ; ;04.01.2007; ;0.2;0.2;1;0;1;0;0;116;175;;;;;;;;
99923315;ZH;Neubau 3 Reiheneinfamilienhäuser, 3 MFH mit Einstellhalle;1; ; ;04.01.2007; ;11.52;11.52;6;25;3;1;0;12;19;127;131;;;;;;
99923340;ZH;Neubau Doppeleinfamilienhaus mit 2 Garagen;1; ; ;03.01.2007; ;1;1;1;2;0;0;0;14;139;;;;;;;;
99922966;ZH;Neubau Einfamilienhaus mit Doppelgarage;1; ; ;04.01.2007; ;0.5;0.5;1;1;0;0;0;14;139;;;;;;;;
99920057;ZH;Neubau Einfamilienhaus mit Garage                       ;1; ; ;05.12.2006;30.01.2007;0.45;0.45;1;1;2;1;0;14;139;;;;;;;;
99918470;ZH;Neubau Geschäftshaus mit Hauswartwohnung;1; ; ;30.11.2006;23.01.2007;1.03;1.03;2;1;2;0;0;14;38;64;;;;;;;
99926944;ZH;Neubau Einfamilienhaus;1; ; ;24.01.2007; ;0.55;0.55;1;1;2;1;0;14;;;;;;;;;
99926991;ZH;Anbau einer gedeckten Gartenhalle;2; ; ;22.01.2007; ;0.07;0.07;1;0;0;0;0;172;;;;;;;;;
99926980;ZH;Neue Stützmauer mit Gartengestaltung;1; ; ;23.01.2007; ;0.07;0.07;0;0;0;0;0;431;;;;;;;;;
99926957;ZH;Neubau Einfamilienhaus mit angebauter Doppelgarage;1; ; ;22.01.2007; ;0.435;0.435;1;1;2;1;0;14;139;;;;;;;;
99927060;ZH;Neubau eines Geräteschuppens;1; ; ;23.01.2007; ;0.03;0.03;1;0;0;0;0;41;;;;;;;;;
99927057;ZH;Neubau Einfamilienhaus mit Einliegerwohnung und Remise;1; ; ;22.01.2007; ;0.7;0.8;1;2;2;1;0;14;41;139;;;;;;;
99927056;ZH;Erweiterung eines Einfamilienhauses;2; ; ;24.01.2007; ;0.025;0.025;1;1;1;0;0;14;;;;;;;;;
99925888;ZH;Neubau/Wiederaufbau Feldscheune/Remise         ;1; ; ;18.01.2007; ;0.07;0.07;1;0;0;0;0;41;;;;;;;;;
99925866;ZH;Neubau Einzelgarage;1; ; ;17.01.2007; ;0.03;0.03;1;0;0;0;0;139;;;;;;;;;
99925865;ZH;Neubau Einzelgarage;1; ; ;17.01.2007; ;0.03;0.03;1;0;0;0;0;139;;;;;;;;;
99924527;ZH;Umbau und Sanierung Einfamilienhaus, Neubau Doppelgarage;3; ; ;11.01.2007; ;0.65;0.65;1;1;0;0;0;14;139;;;;;;;;
99924511;ZH;Neubau Einfamilienhaus und Umbau Nebengebäude in Garage;1; ; ;11.01.2007; ;0.5;0.5;1;1;0;0;0;14;;;;;;;;;
99924510;ZH;Anbau Garage;2; ; ;10.01.2007; ;0.03;0.03;1;0;0;0;0;139;;;;;;;;;
99924476;ZH;Erweiterung Wohnhaus mit Verkauf, Zimmer und Büros         ;2; ; ;11.01.2007; ;0.17;0.17;1;0;1;0;0;14;61;63;;;;;;;
99923740;ZH;Neubau Einfamilienhaus mit Garage                       ;1; ; ;10.01.2007; ;0.529;0.529;1;1;2;1;1;14;139;;;;;;;;
99911308;ZH;Neubau/Erweiterung Mutterkuhstall         ;2; ; ;12.10.2006;11.01.2007;0.1;0.1;1;0;1;0;0;43;;;;;;;;;
99916592;ZH;Umbau eines Einfamilien- in Mehrfamilienhaus;3;Feb 07;Aug 07;15.11.2006;09.01.2007;0.3;0.3;1;3;0;0;0;12;;;;;;;;;
99914469;ZH;Neubau Einfamilienhaus, Bio-Pool, Garage                                ;1;Mrz 07;Mrz 08;31.10.2006;04.01.2007;1.2;1.2;1;1;2;1;0;14;139;173;;;;;;;
99914468;ZH;Neubau Einfamilienhaus mit Garage                           ;1;Mrz 07;Mrz 08;01.11.2006;04.01.2007;0.95;0.95;1;1;2;1;0;14;139;;;;;;;;
99915596;ZH;Umbau und Erweiterung eines Einfamilienhauses;2; ; ;09.11.2006;04.01.2007;0.2;0.2;1;1;0;0;0;14;;;;;;;;;
99928426;ZH;Abbruch ehemaliges Waschhaus und Rübenkeller;5; ; ;29.01.2007; ;0.1;0.1;1;0;0;1;0;14;;;;;;;;;
99928025;ZH;Umbau und Renovation Bauernhaus mit Scheunenteil in 5 Reihen-EFH;3; ; ;29.01.2007; ;1.1;1.1;1;5;0;0;0;19;;;;;;;;;
99928141;ZH;Ausbau Dachgeschoss bei Einfamilienhaus                       ;3; ; ;31.01.2007; ;0.1;0.15;1;1;1;0;0;14;;;;;;;;;
99927863;ZH;Umbau und Erweiterung einer Scheune/Büro, Anbau Lagerraum;3; ; ;31.01.2007; ;0.095;0.095;1;0;1;0;0;39;64;;;;;;;;
99923263;ZH;Neubau Einfamilienhaus mit Garage                       ;1; ; ;05.01.2007; ;0.5;0.5;1;1;2;1;0;14;139;;;;;;;;
99923262;ZH;Neubau Einfamilienhaus mit vorgesetzter Doppelgarage;1; ; ;03.01.2007; ;0.675;0.675;1;1;2;1;0;14;;;;;;;;;
99923274;ZH;Neubau 2 Einfamilienhäuser mit angebauten Doppel- und Einzelgaragen     ;1; ; ;04.01.2007; ;1;1;2;2;2;1;0;14;139;;;;;;;;
99923336;ZH;Neubau Werkgebäude/Werkhof                  ;1; ; ;03.01.2007; ;0.9;0.9;1;0;2;0;0;133;;;;;;;;;
99922913;ZH;Anbau einer Regenabschlaghütte bei Golfplatz         ;2; ; ;04.01.2007; ;0.03;0.03;1;0;0;0;0;41;;;;;;;;;
99922895;ZH;Umbau, Sanierung und Erweiterung Einfamilienhaus         ;2; ; ;04.01.2007; ;0.35;0.35;1;1;2;0;0;14;;;;;;;;;
99922958;ZH;Abbruch eines Schopfes;5; ; ;04.01.2007; ;0.02;0.02;1;0;0;0;0;41;;;;;;;;;
99922170;ZH;Anbau Wintergarten                       ;2; ; ;20.12.2006;23.01.2007;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99903777;ZH;Abbruch einer Scheune;5; ; ;30.08.2006;16.01.2007;0.03;0.03;1;0;0;0;0;43;;;;;;;;;
99903775;ZH;Neubau Einfamilienhaus mit Carport;1; ; ;30.08.2006;16.01.2007;0.4;0.4;1;1;2;1;0;14;174;;;;;;;;
99853359;ZH;Neubau von 13 Mehrfamilienhäusern und 1 Einfamilienhaus mit Tiefgaragen ;1; ; ;24.11.2005;18.01.2007;26;26;14;66;3;1;0;12;14;127;131;;;;;;
99927254;ZH;Umbau und Sanierung Scheune in Wohn- und Geschäftshaus mit Restaurant   ;3; ; ;22.01.2007; ;1.4;1.4;1;1;3;0;0;14;64;111;;;;;;;
99926995;ZH;Anbau Wintergarten;2; ; ;24.01.2007; ;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99927055;ZH;Verglasung Sitzplatzüberdachung;2; ; ;24.01.2007; ;0.03;0.03;1;0;0;0;0;;;;;;;;;;
99927049;ZH;Verschieben/Wiederaufbau einer Garage;1; ; ;23.01.2007; ;0.03;0.03;1;0;0;0;0;139;;;;;;;;;
99925908;ZH;Neubau Doppel-Kindergarten mit Spielplatzanlage                         ;1; ; ;15.01.2007; ;0.8;0.8;1;0;1;0;0;21;127;;;;;;;;
99925892;ZH;Umbau Gewerbegebäude, Anbau Vordach                       ;2; ; ;17.01.2007; ;0.35;0.35;1;0;1;0;0;38;;;;;;;;;
99925879;ZH;Erweiterung UG als Bewegungsraum, Anbau ged. Sitzplatz mit Gartenschopf ;2; ; ;17.01.2007; ;0.646;0.646;1;1;1;0;4;122;129;;;;;;;;
99925871;ZH;Umbau eines Wohn- und Geschäftshauses;3; ; ;15.01.2007; ;0.75;0.75;1;4;2;0;0;12;;;;;;;;;
99925870;ZH;Neubau Einfamilienhaus und separater Doppelgarage;1; ; ;16.01.2007; ;0.528;0.528;1;1;2;1;0;14;139;;;;;;;;
99925868;ZH;Erweiterung Einfamilienhaus mit Büro                       ;2; ; ;15.01.2007; ;0.2;0.2;1;1;2;0;0;14;63;;;;;;;;
99925867;ZH;Umbau und Sanierung Pfarrhaus;2; ; ;18.01.2007; ;0.3729;0.3729;1;1;1;0;0;14;64;;;;;;;;
99925862;ZH;Ausbau Dachgeschoss bei Einfamilienhaus, Erweiterung Remise         ;3; ; ;15.01.2007; ;0.1;0.1;1;1;1;0;0;14;41;;;;;;;;
99924507;ZH;Erneuerung Kommunikationsanlge;3; ; ;10.01.2007; ;0.07;0.07;0;0;0;0;0;631;;;;;;;;;
99896893;ZH;Neubau Detailhandelsgeschäft mit Parkplatz;1;Jun 07;Jan 08;20.07.2006;16.01.2007;2.5;2.5;1;0;1;0;80;61;175;;;;;;;;
99916606;ZH;Umbau und Erweiterung eines Einfamilienhauses;2; ; ;15.11.2006;11.01.2007;0.13;0.13;1;1;2;1;0;14;;;;;;;;;
99916585;ZH;Einbau 5 Dachflächenfenster und Dachisolation bei Einfamilienhaus;3; ; ;15.11.2006;11.01.2007;0.15;0.15;1;1;0;0;0;14;;;;;;;;;
99916499;ZH;Neubau Einfamilienhaus mit freistehender Garage                    ;1;Apr 07;Apr 08;14.11.2006;09.01.2007;0.7;0.7;1;1;2;1;0;14;139;;;;;;;;
99916498;ZH;Abbruch eines Einfamilienhauses                    ;5;Apr 07; ;14.11.2006;09.01.2007;0.03;0.03;1;1;0;0;0;14;;;;;;;;;
99916475;ZH;Neubau Einfamilienhaus mit Garage und gedecktem Sitzplatz/Schopf        ;1;Apr 07;Dez 07;14.11.2006;11.01.2007;0.55;0.6;1;1;3;1;0;14;41;139;;;;;;;
99906454;ZH;Neubau einer Waldhütte                       ;1; ; ;14.09.2006;30.01.2007;0.09;0.09;1;0;1;0;0;116;;;;;;;;;
99928043;ZH;Umbau/Umnutzung Schopf und Waschhaus in Wohnraumerweiterung;3; ; ;29.01.2007; ;0.25;0.25;1;1;1;0;0;14;;;;;;;;;
99928037;ZH;Fassadensanierung und Erweiterung Balkone bei Mehrfamilienhaus;3; ; ;29.01.2007; ;0.16;0.16;2;0;0;0;0;12;;;;;;;;;
99928148;ZH;Neubau Einfamilienhaus mit Carport;1; ; ;29.01.2007; ;0.65;0.65;1;1;2;1;0;14;174;;;;;;;;
99928135;ZH;Neubau Maschinenhalle/Remise         ;1; ; ;31.01.2007; ;0.19;0.19;1;0;0;0;0;41;;;;;;;;;
99927818;ZH;Anbau unbeheizter Wintergarten;2; ; ;31.01.2007; ;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99927915;ZH;Erweiterung eines Einfamilienhauses;2; ; ;29.01.2007; ;0.05;0.05;1;1;1;0;0;14;;;;;;;;;
99926601;ZH;Anbau unbeheizter Wintergarten;2; ; ;22.01.2007; ;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99925839;ZH;Erweiterung eines Einfamilienhauses, Neubau Swimmingpool;2; ; ;16.01.2007; ;0.2;0.2;1;1;1;0;0;14;173;;;;;;;;
99918811;ZH;Anbau Wintergarten;2; ; ;29.11.2006;15.01.2007;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99912416;ZH;Umbau und Erweiterung eines Einfamilienhauses         ;2; ; ;17.10.2006;31.01.2007;0.1;0.1;1;1;1;0;0;14;;;;;;;;;
99915620;ZH;Neubau 3 MFH und 10 Einfamilienhäuser mit Tiefgarage;1; ; ;07.11.2006;18.01.2007;11.1;11.1;13;43;4;1;0;12;14;131;;;;;;;
99910159;ZH;Erweiterung eines Einfamilienhauses         ;2;Mrz 07; ;03.10.2006;29.01.2007;0.316;0.316;1;1;0;0;0;14;;;;;;;;;
99909730;ZH;Anbau/Neubau Einfamilienhaus mit integrierter Doppelgarage;2;Apr 07; ;03.10.2006;09.01.2007;0.7902;0.7902;1;1;2;1;0;14;;;;;;;;;
99912347;ZH;Neubau Wohn- und Geschäftshaus mit Tiefgarage;1; ; ;17.10.2006;29.01.2007;5.5;5.5;1;12;6;1;0;12;38;61;64;131;;;;;
99924505;ZH;Umbau Industrie-/Werkstattgebäude mit 5-geschossigem Bürotower;3; ; ;10.01.2007; ;8;8;1;0;5;1;0;31;59;64;122;;;;;;
99924502;ZH;Neubau Laufstall mit Jauche- und Fahrsiloanlagen         ;1; ; ;08.01.2007; ;1.2;1.2;1;0;1;0;0;43;48;;;;;;;;
99924492;ZH;Neubau 2 Mehrfamilienhäusern und gemeinsamer Tiefgarage;1; ; ;08.01.2007; ;10.5;10.5;2;38;4;1;4;12;127;131;;;;;;;
99924491;ZH;Erhöhung Sendeleistung Mobilfunkantenne;2; ; ;10.01.2007; ;0.07;0.07;0;0;0;0;0;631;;;;;;;;;
99924490;ZH;Neubau eines Wohn- und Gewerbehauses;1; ; ;11.01.2007; ;5.5;7;1;9;0;0;2;12;59;61;;;;;;;
